Row.names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneSymbol	GeneName	Sample_10uninfected	Sample_11infected	Sample_14uninfected	Sample_1infected	Sample_2infected	Sample_5uninfected	Sample_7infected	Sample_9uninfected
ENSMUSG00000085112	0.482573572781163	-2.47610706849905	3.42225556237803	-0.72353073093655	0.469353880926843	1	A530072M11Rik	RIKEN cDNA gene A530072M11	1	0	0	0	0	0	0	4
ENSMUSG00000038010	1.26336448186158	-1.47322265271521	2.03632953495559	-0.723469668060054	0.469391382634651	1	Ccdc138	coiled-coil domain containing 138	6	0	1	2	0	1	1	0
ENSMUSG00000042705	273.962172733609	0.288065833059395	0.398356106087813	0.72313648179876	0.469596037843048	0.939879232720593	Commd10	COMM domain containing 10	309	105	40	485	442	424	321	451
ENSMUSG00000025701	4.94735514258607	1.0550165357711	1.4592436657871	0.722988600537825	0.469686887733449	0.939879232720593	Alox5	arachidonate 5-lipoxygenase	14	0	0	16	8	2	8	0
ENSMUSG00000087700	7.0698390783335	-0.94032280563846	1.30068174385874	-0.72294610889886	0.469712993991971	0.939879232720593	NA	NA	0	0	15	11	6	7	5	3
ENSMUSG00000024501	3322.14669633446	-0.209044577167831	0.289223403668037	-0.722778912483055	0.469815724877378	0.939879232720593	Dpysl3	dihydropyrimidinase-like 3	4847	3245	2526	3222	2793	3784	2755	3199
ENSMUSG00000098374	1.16307133582233	-2.04934138668712	2.83601638702398	-0.722612674617734	0.469917879107175	1	NA	NA	0	0	0	0	0	0	2	10
ENSMUSG00000020653	1042.29846520078	-0.241365799276738	0.334137894406679	-0.722353864428714	0.47007694404626	0.939879232720593	Klf11	Kruppel-like factor 11	1206	1048	901	878	835	1485	931	819
ENSMUSG00000063727	20.0116736936747	-0.539268979367257	0.74655898282112	-0.722339415607124	0.470085825179566	0.939879232720593	Tnfrsf11b	tumor necrosis factor receptor superfamily, member 11b (osteoprotegerin)	29	20	7	2	15	56	26	20
ENSMUSG00000067150	329.634551080024	0.171628551278585	0.237620282011403	0.722280732207653	0.470121896554397	0.939879232720593	Xpo5	exportin 5	487	176	163	392	519	369	436	327
ENSMUSG00000038485	52.0984212313993	0.29715192092408	0.411470091101916	0.722171373691603	0.470189120870863	0.939879232720593	Socs7	suppressor of cytokine signaling 7	41	38	28	95	47	51	61	79
ENSMUSG00000020014	0.474769812451335	-2.45835346591597	3.40615593831549	-0.72173837911007	0.470455341243934	1	Cfap54	cilia and flagella associated protein 54	2	0	0	0	0	3	0	0
ENSMUSG00000050762	3.72349990021237	1.22752517666649	1.70083778165073	0.721717961530186	0.470467896748248	0.939879232720593	Prss27	protease, serine 27	9	3	0	0	20	1	0	1
ENSMUSG00000021903	179.436978621958	0.246118788303388	0.341125623331463	0.7214901827068	0.470607978684889	0.939879232720593	Galnt15	polypeptide N-acetylgalactosaminyltransferase 15	214	121	53	126	372	242	218	259
ENSMUSG00000080717	36.2576583832514	0.349354120670982	0.484343594792291	0.721293983088186	0.470728658149907	0.939879232720593	NA	NA	61	36	12	30	66	32	34	39
ENSMUSG00000053846	22.1171073002442	0.595482779354531	0.825600223896316	0.721272550707684	0.470741841922941	0.939879232720593	Lipg	lipase, endothelial	3	37	23	14	32	16	12	14
ENSMUSG00000038507	215.032178297124	-0.223054471051109	0.309323157563562	-0.721104985504599	0.470844923900968	0.939879232720593	Parp12	poly (ADP-ribose) polymerase family, member 12	299	125	105	120	360	308	245	323
ENSMUSG00000049470	1598.81013031825	0.12672246460325	0.175763183889669	0.720984120786051	0.470919284626131	0.939879232720593	Aff4	AF4/FMR2 family, member 4	1583	1168	695	1734	2250	2159	1867	2411
ENSMUSG00000023020	104.691614909436	0.28698749547719	0.398076002489353	0.720936438475379	0.470948622440261	0.939879232720593	Cox14	cytochrome c oxidase assembly protein 14	56	62	32	119	148	151	172	203
ENSMUSG00000031783	6.47318644482813	-0.84548486571573	1.17292995819301	-0.720831503884735	0.471013189799424	0.939879232720593	Polr2c	polymerase (RNA) II (DNA directed) polypeptide C	1	2	10	0	11	11	7	6
ENSMUSG00000039318	2028.27658413301	0.144715256362513	0.200770906199027	0.720797943796969	0.471033840705807	0.939879232720593	Rab3gap2	RAB3 GTPase activating protein subunit 2	2218	1101	856	2420	3436	2481	2324	3094
ENSMUSG00000015451	0.619447321335169	1.8480360995337	2.56406311616408	0.720745167263442	0.471066317294466	1	NA	NA	1	0	0	1	1	0	3	0
ENSMUSG00000097707	6.28669641871223	0.882402489958014	1.22429846230326	0.720741320133621	0.471068684714112	0.939879232720593	NA	NA	12	12	0	0	12	7	6	3
ENSMUSG00000028470	3.18881371897503	-1.27756784553485	1.77264990314931	-0.720710752453213	0.471087495471216	0.939879232720593	Hint2	histidine triad nucleotide binding protein 2	2	0	0	0	0	11	9	11
ENSMUSG00000087138	17.9461977055825	-0.45791807903126	0.635427334534667	-0.720645861680786	0.471127429366468	0.939879232720593	Gm15545	predicted gene 15545	10	8	8	14	28	33	16	45
ENSMUSG00000055319	806.256145306374	-0.129369956032527	0.179522048725878	-0.72063547040993	0.471133824346263	0.939879232720593	Sec23ip	Sec23 interacting protein	1107	409	347	914	1046	1282	977	1092
ENSMUSG00000098102	4.44273120533472	0.746087908281361	1.03543607272408	0.720554293920349	0.471183783503841	0.939879232720593	NA	NA	2	7	2	2	7	5	5	5
ENSMUSG00000037029	24.3713590767093	-0.613178681649936	0.851052873490185	-0.720494226328474	0.471220753308974	0.939879232720593	Zfp146	zinc finger protein 146	41	30	20	5	1	18	32	40
ENSMUSG00000086533	1.01238705504556	1.86512185344597	2.58889003715347	0.720433014411341	0.471258429058096	1	Mypopos	Myb-related transcription factor, partner of profilin, opposite strand	0	0	0	1	7	2	0	0
ENSMUSG00000028863	83.1103667410979	0.334400377209565	0.4641704213594	0.720425864772293	0.471262829747587	0.939879232720593	Meaf6	MYST/Esa1-associated factor 6	68	21	37	128	202	98	74	122
ENSMUSG00000024104	89.879728666603	0.371540023586131	0.515980480331852	0.720066044644122	0.471484332671463	0.939879232720593	Washc2	WASH complex subunit 2	106	91	34	176	29	163	111	51
ENSMUSG00000020153	46.5720159397039	-0.426691765130565	0.592599070749873	-0.720034482319776	0.471503764970843	0.939879232720593	Ndufs7	NADH dehydrogenase (ubiquinone) Fe-S protein 7	30	29	61	58	19	56	57	34
ENSMUSG00000030471	141.176268034786	-0.274660549944924	0.381477056276559	-0.71999231782318	0.471529725507218	0.939879232720593	Zdhhc13	zinc finger, DHHC domain containing 13	226	61	29	202	152	306	146	199
ENSMUSG00000027952	10.203475623592	-0.740394634438638	1.02841774594046	-0.719935685047486	0.471564595353734	0.939879232720593	Pmvk	phosphomevalonate kinase	7	14	13	7	0	14	4	11
ENSMUSG00000053441	6.1880628970936	1.18750119466364	1.65002956286972	0.719684799221624	0.471719087492358	0.939879232720593	Adamts19	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 19	3	0	0	0	23	17	19	0
ENSMUSG00000098404	36.1785467135349	0.339221851976056	0.471397069440321	0.719609590231025	0.471765405618807	0.939879232720593	NA	NA	32	35	24	35	46	23	47	49
ENSMUSG00000025208	7.25433295414149	-0.582151233179741	0.80913446716892	-0.71947402663074	0.471848900000538	0.939879232720593	Mrpl43	mitochondrial ribosomal protein L43	13	2	4	4	11	11	9	11
ENSMUSG00000046862	58.7192005527618	0.412213669026389	0.572961708742953	0.71944366043372	0.471867603828059	0.939879232720593	Pramef8	PRAME family member 8	42	5	30	131	91	69	87	75
ENSMUSG00000020224	16.4869608264612	0.708309598371414	0.98456079121811	0.719416824932755	0.471884133290385	0.939879232720593	Llph	LLP homolog, long-term synaptic facilitation (Aplysia)	7	38	16	13	12	14	2	3
ENSMUSG00000040620	72.2422644206042	1.02662853086419	1.42748391761123	0.719187458575478	0.47202542567589	0.939879232720593	Dhx33	DEAH (Asp-Glu-Ala-His) box polypeptide 33	79	1	0	184	198	54	79	114
ENSMUSG00000083500	3.88897436350617	-0.849642590466213	1.18151241552478	-0.719114398885801	0.472070436202719	0.939879232720593	NA	NA	4	3	3	0	2	4	6	10
ENSMUSG00000046185	110.092813506876	0.305692388245077	0.425116991341026	0.719078264269735	0.472092698848124	0.939879232720593	Zfp84	zinc finger protein 84	219	38	26	182	175	125	156	96
ENSMUSG00000034748	58.9228011474341	0.286183098245427	0.397991588441787	0.719068207863107	0.472098894733327	0.939879232720593	Sirt6	sirtuin 6	45	57	27	88	45	79	72	82
ENSMUSG00000026088	3.02858112535256	1.1837310209123	1.64703598810166	0.718703798498448	0.472323442390443	0.939879232720593	Mitd1	MIT, microtubule interacting and transport, domain containing 1	5	8	0	0	0	2	6	2
ENSMUSG00000031446	47.7464228039684	-0.409749855003438	0.570269062086055	-0.718520225355669	0.472436581737768	0.939879232720593	Cul4a	cullin 4A	98	14	6	66	75	108	30	62
ENSMUSG00000040296	112.49921332479	-0.251684171474568	0.350358597921289	-0.71836162425536	0.472534342394426	0.939879232720593	Ddx58	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58	161	56	29	152	119	237	119	164
ENSMUSG00000017446	1595.03698223363	0.416527853841295	0.579841042816581	0.71834834563971	0.472542527749579	0.939879232720593	C1qtnf1	C1q and tumor necrosis factor related protein 1	1979	667	161	1694	3521	2494	2320	2254
ENSMUSG00000087679	1138.7025424445	-0.196347669987907	0.273381233276377	-0.718219270703952	0.472622097656334	0.939879232720593	NA	NA	1389	950	879	1307	784	1401	1231	1222
ENSMUSG00000097811	2.61569572328101	0.924970289290545	1.28807736738888	0.718101499730251	0.472694705526124	0.939879232720593	NA	NA	2	2	0	8	2	3	3	4
ENSMUSG00000036591	414.767703300254	0.154568637926465	0.215274644877876	0.718006702620042	0.472753154067167	0.939879232720593	Arhgap21	Rho GTPase activating protein 21	475	327	215	575	521	570	390	437
ENSMUSG00000069171	21.129320233729	-0.456954393185645	0.636446356580454	-0.717977860130748	0.472770938114032	0.939879232720593	Nr2f1	nuclear receptor subfamily 2, group F, member 1	24	16	21	21	26	36	8	13
ENSMUSG00000037119	174.374274286589	0.186432760214464	0.259790014604669	0.717628660586376	0.47298628096287	0.939879232720593	Fam91a1	family with sequence similarity 91, member A1	247	148	80	166	208	212	245	177
ENSMUSG00000032332	18547.7384706	0.128089375894251	0.178529861893807	0.717467512356232	0.473085675349961	0.939879232720593	Col12a1	collagen, type XII, alpha 1	24652	13602	7061	24902	23074	22052	19620	26938
ENSMUSG00000030935	1.76816197046073	-1.25667247831078	1.7516591155786	-0.717418399010636	0.473115970185455	1	Acsm3	acyl-CoA synthetase medium-chain family member 3	4	0	0	1	0	3	4	6
ENSMUSG00000086965	8.95840681943531	0.605863092294936	0.844596522066491	0.717340264215816	0.473164168669462	0.939879232720593	NA	NA	8	11	0	8	13	17	12	11
ENSMUSG00000034210	130.793116168128	-0.254135204094372	0.354314263130529	-0.71725931055942	0.473214108855117	0.939879232720593	Efcab14	EF-hand calcium binding domain 14	120	101	117	143	126	187	113	130
ENSMUSG00000029360	5.53137633977234	1.05704792819119	1.47378514297924	0.717233399472588	0.473230093977212	0.939879232720593	NA	NA	5	15	0	0	0	5	9	8
ENSMUSG00000011752	689.735429289065	-0.164475885102571	0.229325123727594	-0.71721703417871	0.473240190241743	0.939879232720593	Pgam1	phosphoglycerate mutase 1	962	550	444	765	702	717	631	936
ENSMUSG00000073591	7.19693759942899	0.960504927966243	1.33935753545317	0.717138555271021	0.473288607995006	0.939879232720593	Pcdhb22	protocadherin beta 22	0	18	2	0	11	6	2	14
ENSMUSG00000096847	12.9563061830532	-0.696678741823068	0.971527134883873	-0.717096534731726	0.47331453378926	0.939879232720593	Tmem151b	transmembrane protein 151B	45	14	0	2	10	12	11	24
ENSMUSG00000044042	22.81562239066	-0.624116138321597	0.870459119484214	-0.716996495701502	0.473376258923296	0.939879232720593	Fmn1	formin 1	56	36	19	2	11	14	8	21
ENSMUSG00000078771	4.10679154629552	2.36711121658896	3.30144206059528	0.716993111840997	0.473378346878242	0.939879232720593	Evi2a	ecotropic viral integration site 2a	1	18	0	0	0	6	0	0
ENSMUSG00000021190	1264.27752288292	0.218284010083114	0.304446261651781	0.716986994351018	0.473382121586728	0.939879232720593	Lgmn	legumain	1900	1504	617	1184	1408	1629	1155	917
ENSMUSG00000098761	0.470518762387072	-2.44842433967617	3.41514659255165	-0.716930964256739	0.473416694914202	1	NA	NA	0	0	0	0	0	2	0	3
ENSMUSG00000074466	1.24629985471053	-1.55275890408407	2.16595284436921	-0.716894141126272	0.473439417355424	1	Gm15417	predicted gene 15417	0	0	0	0	1	5	2	5
ENSMUSG00000042501	16.5979972770728	-0.778208578462147	1.08569214865194	-0.716785673939355	0.473506352664924	0.939879232720593	Cpa6	carboxypeptidase A6	54	4	0	2	2	24	48	30
ENSMUSG00000069237	361.838576373835	-0.304063899508311	0.424264667411363	-0.716684472839907	0.473568808750896	0.939879232720593	Fam8a1	family with sequence similarity 8, member A1	369	442	310	220	169	500	350	398
ENSMUSG00000026307	762.59804675816	0.127145816034585	0.177451662583572	0.716509578909718	0.47367675492068	0.939879232720593	Scly	selenocysteine lyase	956	444	326	920	1028	870	1049	1109
ENSMUSG00000029192	97.6667709198822	0.31119743408369	0.434340120550796	0.716483279714188	0.473692988200278	0.939879232720593	Tbc1d14	TBC1 domain family, member 14	69	27	69	179	165	100	119	108
ENSMUSG00000069495	87.1037628481057	-0.423557305383634	0.591166472410502	-0.716477210990272	0.473696734186895	0.939879232720593	Epc2	enhancer of polycomb homolog 2	55	103	102	87	28	128	50	70
ENSMUSG00000039461	61.1852594828342	-0.235050795379968	0.328106980683703	-0.716384622144196	0.47375388769084	0.939879232720593	Tcta	T cell leukemia translocation altered gene	80	44	27	61	63	89	66	103
ENSMUSG00000024799	8.35768439007261	-0.696111926170758	0.972214263430347	-0.716006699711035	0.47398721203098	0.940007406858327	Tm7sf2	transmembrane 7 superfamily member 2	5	1	10	2	10	19	16	5
ENSMUSG00000059586	44.1186434149885	-0.300729225101556	0.420129675959653	-0.71580095934579	0.474114259972931	0.940007406858327	Nsmce2	NSE2/MMS21 homolog, SMC5-SMC6 complex SUMO ligase	76	16	19	42	69	77	49	51
ENSMUSG00000004451	76.5559599066743	0.33727388100755	0.471213386373529	0.715756153710358	0.474141930645457	0.940007406858327	Ralb	v-ral simian leukemia viral oncogene B	54	62	69	76	106	86	110	35
ENSMUSG00000028582	1062.87000513139	0.170852802503916	0.238711993331937	0.715727769347306	0.47415946047134	0.940007406858327	Cc2d1b	coiled-coil and C2 domain containing 1B	1290	462	352	1533	1363	1499	1642	1503
ENSMUSG00000043131	313.568239500581	0.184254969847611	0.257446284305476	0.715702579839845	0.474175017492822	0.940007406858327	Mob1a	MOB kinase activator 1A	255	290	143	388	350	450	326	453
ENSMUSG00000053746	1.48989919410612	-1.36821410982926	1.91301985045548	-0.715211663644524	0.474478262968275	1	Ptrh1	peptidyl-tRNA hydrolase 1 homolog	8	0	0	0	3	2	1	1
ENSMUSG00000082100	4.55710875651223	0.802377815742029	1.12222854527656	0.714986104318255	0.474617629676989	0.940571980548393	NA	NA	2	4	3	3	16	4	1	4
ENSMUSG00000018341	5.71034462677823	1.29114204760234	1.80583402063636	0.71498378746201	0.474619061313368	0.940571980548393	Il12rb2	interleukin 12 receptor, beta 2	9	20	3	0	0	0	2	0
ENSMUSG00000029369	0.474490476531856	-2.45727822916271	3.43701531488715	-0.714945382558876	0.4746427928923	1	Afm	afamin	0	0	0	0	0	1	0	4
ENSMUSG00000080950	0.474490476531856	-2.45727822916271	3.43701531488715	-0.714945382558876	0.4746427928923	1	NA	NA	0	0	0	0	0	1	0	4
ENSMUSG00000084792	0.474490476531856	-2.45727822916271	3.43701531488715	-0.714945382558876	0.4746427928923	1	NA	NA	0	0	0	0	0	1	0	4
ENSMUSG00000087667	0.474490476531856	-2.45727822916271	3.43701531488715	-0.714945382558876	0.4746427928923	1	NA	NA	0	0	0	0	0	1	0	4
ENSMUSG00000073471	2.36975678566226	0.980496270748684	1.37142999543823	0.714944455065221	0.47464336602741	1	Rsph3a	radial spoke 3A homolog (Chlamydomonas)	1	3	0	4	3	6	3	1
ENSMUSG00000022385	26.8702334757091	1.07853057127898	1.50878582397954	0.714833446959537	0.47471196508273	0.940571980548393	Gtse1	G two S phase expressed protein 1	8	0	0	79	58	36	37	47
ENSMUSG00000002329	6.36950571952923	0.797573698057241	1.11583153667809	0.714779670443511	0.47474519901153	0.940571980548393	Mdp1	magnesium-dependent phosphatase 1	4	0	0	16	11	8	12	12
ENSMUSG00000007440	30.6108765003397	-0.664638032793204	0.930279068849692	-0.714450163449385	0.474948862483726	0.940743935726662	Pcdha10	protocadherin alpha 10	54	46	35	18	0	26	11	21
ENSMUSG00000022234	62.5146619297854	-0.387881758214196	0.542948233597611	-0.714399153016975	0.474980395575283	0.940743935726662	Cct5	chaperonin containing Tcp1, subunit 5 (epsilon)	56	6	57	66	99	97	81	70
ENSMUSG00000061544	4.58435524948436	-1.28621796395405	1.80084662757333	-0.714229598601214	0.475085217194962	0.940743935726662	Zfp229	zinc finger protein 229	5	0	11	10	0	0	2	0
ENSMUSG00000046707	181.110628193926	0.252078795361321	0.352976808494966	0.714151154678243	0.475133716948325	0.940743935726662	Csnk2a2	casein kinase 2, alpha prime polypeptide	195	225	110	166	215	186	148	189
ENSMUSG00000032827	165.826229359512	-0.288669892160474	0.404264420320621	-0.714062078308871	0.475188793749818	0.940743935726662	Ppp1r9a	protein phosphatase 1, regulatory (inhibitor) subunit 9A	185	117	67	143	66	326	293	267
ENSMUSG00000068227	21.4951450457508	-0.694787253509107	0.973672040204124	-0.713574206530002	0.475490511837037	0.941029677894639	Il2rb	interleukin 2 receptor, beta chain	32	10	32	0	36	18	24	4
ENSMUSG00000030307	3056.0515578833	-0.203062763717992	0.284594853555891	-0.713515234660112	0.475526989356358	0.941029677894639	Slc6a11	solute carrier family 6 (neurotransmitter transporter, GABA), member 11	4211	960	1025	4851	3607	4886	3336	5282
ENSMUSG00000029815	16.3641353098939	-0.418807433283809	0.58706955976819	-0.713386388913061	0.475606693258595	0.941029677894639	Malsu1	mitochondrial assembly of ribosomal large subunit 1	23	9	13	9	19	23	22	18
ENSMUSG00000053754	331.662066773404	0.201460321430313	0.282407662459844	0.713367051288699	0.475618656133807	0.941029677894639	Chd8	chromodomain helicase DNA binding protein 8	330	330	111	390	317	416	388	568
ENSMUSG00000049233	2.11792755742409	1.0645030250421	1.49278540200218	0.713098496015802	0.47578481010604	1	Apoo-ps	apolipoprotein O, pseudogene	1	0	0	3	5	3	6	3
ENSMUSG00000027536	0.665326575989738	-1.98447420151469	2.78326657083338	-0.713001845497137	0.475844615146512	1	Chmp4c	charged multivesicular body protein 4C	0	0	0	0	1	3	0	3
ENSMUSG00000015668	5.51849282400409	0.752144582828763	1.05493386513691	0.71297794836755	0.475859402757008	0.94112576005328	Pdzd11	PDZ domain containing 11	7	1	0	5	18	8	9	6
ENSMUSG00000038022	23.4320774913759	-0.681403480285968	0.95607380439903	-0.712710124627131	0.476025150069521	0.94112576005328	Mindy4	MINDY lysine 48 deubiquitinase 4	50	0	6	2	18	50	67	35
ENSMUSG00000021782	1186.98786690819	0.205000941284444	0.287647783818642	0.712680412701163	0.476043539754111	0.94112576005328	Dlg5	discs large MAGUK scaffold protein 5	1068	480	361	1774	1426	1772	2000	1986
ENSMUSG00000086587	0.466547048242289	-2.43897418970088	3.42325613766664	-0.712472012498409	0.476172536412475	1	NA	NA	0	0	0	0	0	3	0	2
ENSMUSG00000027472	215.439780218059	0.236629631726848	0.332228480915706	0.712249687548269	0.476310173401786	0.94112576005328	Pdrg1	p53 and DNA damage regulated 1	141	148	135	386	177	295	273	247
ENSMUSG00000097534	6.8449456902512	-0.802311791540876	1.12660800155164	-0.712148138869843	0.476373047436451	0.94112576005328	Gm16675	predicted gene, 16675	27	1	4	1	11	1	10	6
ENSMUSG00000000531	31.1639753139425	-0.349295667198413	0.490489624814658	-0.712136708967905	0.476380124564126	0.94112576005328	Grasp	GRP1 (general receptor for phosphoinositides 1)-associated scaffold protein	23	16	16	28	47	53	27	65
ENSMUSG00000007877	0.47846219067664	-2.46601132705405	3.46366445105883	-0.711966000719324	0.476485829969618	1	Tcap	titin-cap	0	0	0	0	0	0	0	5
